ds,y,humidity,temp,gtrends_allergie,gtrends_pollen allergie,gtrends_heuschnupfen,gtrends_pollen,influenza,pollution_Zurich_no2,pollution_Zurich_o3,pollution_Zurich_pm10,pollution_Zurich_pm25,pollution_Zurich_so2
2023-02-27,4.115916058033706,73.90740740740735,279.5397089947085,151,54,46,80,470.0,8.74285714285714,15.8714285714285,13.0,2.28571428571428,0.399999999999999
2023-03-06,3.9687780266877177,73.17063492063488,276.8412896825392,106,61,13,102,440.0,9.87142857142857,14.4428571428571,25.0,3.57142857142857,0.414285714285714
2023-03-13,3.397174414639541,74.37632275132272,281.53191137566085,22,127,23,181,318.5,5.91428571428571,25.9714285714285,8.28571428571428,1.28571428571428,0.314285714285714
2023-03-20,3.011373177654284,67.56216931216926,281.68171957671916,140,113,71,232,217.5,9.12857142857142,20.3714285714285,7.71428571428571,1.85714285714285,0.371428571428571
2023-03-27,2.4491731049011807,71.19246031746027,283.4003306878301,123,60,83,230,168.5,7.08571428571428,22.4428571428571,7.0,1.85714285714285,0.342857142857142
2023-04-03,3.6703797636551387,70.78042328042324,282.34578042327996,120,51,76,160,110.5,4.5,27.6428571428571,8.28571428571428,1.14285714285714,0.242857142857142
2023-04-10,2.814362693045356,63.11904761904758,280.6739484126979,115,130,34,268,97.5,5.78571428571428,25.8428571428571,10.1428571428571,1.57142857142857,0.357142857142857
2023-04-17,3.44137813971901,72.07010582010577,282.36127645502603,83,154,95,314,67.0,5.14285714285714,25.5857142857142,6.14285714285714,1.0,0.214285714285714
2023-04-24,3.268654605206216,76.47619047619042,283.9761507936502,139,77,28,263,33.5,6.6,23.1857142857142,8.85714285714285,1.57142857142857,0.271428571428571
2023-05-01,2.6272436951302742,74.39285714285711,286.00975529100475,186,81,133,153,12.5,5.47142857142857,24.0428571428571,8.42857142857142,1.57142857142857,0.157142857142857
2023-05-08,2.300968352992375,73.33730158730154,288.965489417989,127,44,192,177,30.0,4.54285714285714,25.7142857142857,9.57142857142857,1.28571428571428,0.171428571428571
2023-05-15,2.8956807888395195,81.04894179894174,286.1957473544969,149,124,74,269,19.0,4.77142857142857,19.2714285714285,7.57142857142857,1.28571428571428,0.1
2023-05-22,2.8439962167272053,75.28002645502642,287.2589208994706,254,129,374,444,18.0,5.02857142857142,23.3571428571428,10.8571428571428,1.85714285714285,0.142857142857142
2023-05-29,3.075483264758963,70.89947089947086,291.02212962962915,202,268,589,898,12.0,4.37142857142857,32.1714285714285,14.0,2.0,0.271428571428571
2023-06-05,2.3162365636503663,66.97685185185179,292.04562830687786,188,282,346,628,21.0,4.44285714285714,38.4,14.8571428571428,2.0,0.314285714285714
2023-06-12,2.0382071324743216,66.48148148148142,293.4446891534387,175,61,155,300,10.0,4.47142857142857,40.9857142857142,13.8571428571428,2.14285714285714,0.271428571428571
2023-06-19,2.5511483450225585,58.66241085806299,294.25677133655347,86,135,108,372,9.0,5.28571428571428,39.3571428571428,15.8571428571428,2.0,0.328571428571428
2023-06-26,2.204160803390302,65.34920634920631,295.94832010581956,146,68,84,335,5.0,5.88571428571428,34.3571428571428,12.8571428571428,1.71428571428571,0.228571428571428
2023-07-03,1.9316535118879254,68.79853922245223,293.5875563607081,113,43,130,100,5.0,4.27142857142857,31.6428571428571,12.5714285714285,1.57142857142857,0.242857142857142
